,Unnamed: 0.1,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,geometry,police_dist,police_station_name,medical_dist,medical_name,school_dist,school_name,farmers_market_dist,farmers_market_name,view_y_n,basement_y_n,grade_10 Very Good,grade_11 Excellent,grade_5 Fair,grade_6 Low Average,grade_7 Average,grade_8 Good,grade_9 Better,condition_Average,condition_Fair,condition_Good,condition_Poor,condition_Very Good
7065,7065,7/29/2014,2,1.0,780,4200,1.0,780,0.0,1920,0.0,98118,47.5381,-122.267,1620,6000,POINT (-122.267 47.5381),0.026401143454292515,Seattle Police South Precinct,0.02050048534522774,Kaiser Permanente - Rainier,0.007844497553173301,Graham Hill Elementary School,0.028248970560610636,Columbia City Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13414,13414,6/12/2014,4,1.0,2080,3500,1.5,1260,820.0,1926,0.0,98136,47.5445,-122.383,1380,5900,POINT (-122.383 47.5445),0.022784822003544963,Seattle Police Southwest Precinct,0.019678419732294783,Highline West Seattle Mental Health Center,0.006947299056522753,Gatewood Elementary School,0.01733680712709985,West Seattle Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10575,10575,6/10/2014,4,2.25,2560,9731,2.0,2560,0.0,1973,0.0,98034,47.7261,-122.246,1860,9731,POINT (-122.246 47.7261),0.0345816470813779,Kenmore Police Department,0.04211225758631786,Fairfax Hospital,0.006751162061257072,Bastyr University,0.037239487321448085,Juanita Friday Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5207,5207,4/8/2015,3,1.0,1310,9554,1.0,960,350.0,1962,0.0,98001,47.2949,-122.285,1310,9845,POINT (-122.285 47.2949),0.04030440805278234,Algona Police Department,0.026645595737806203,UW Clinic Federal Way,0.016725169989184937,Lakeland Elementary School,0.03386458294412732,Federal Way Farmers Market,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9317,9317,11/3/2014,5,2.5,2900,9525,2.0,2900,0.0,1989,0.0,98006,47.5442,-122.138,2910,11854,POINT (-122.138 47.5442),0.031377088059553436,Newcastle Police Department,0.030715457182917683,Valley Medical Newcastle Primary Care,0.017260505885949684,Hillside Student Community School,0.07631755262470542,Crossroads Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15117,15117,1/5/2015,3,1.0,840,3000,1.0,840,0.0,1943,0.0,98178,47.494,-122.275,1010,6000,POINT (-122.275 47.494),0.02578288328659884,Tukwila Police Neighborhood Resource Center,0.02165593160299817,HealthPoint Tukwila,0.012789014726548812,Rainier View Elementary School-Seattle,0.02113408322070799,Tukwila Village Farmers Market,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6777,6777,3/26/2015,3,3.0,4040,7200,1.5,3340,700.0,1930,0.0,98112,47.6288,-122.284,3450,10800,POINT (-122.284 47.6288),0.03605646724504752,Seattle Police East Precinct,0.023601341724986163,Country Doctor Community Clinic,0.005342770997676466,McGilvra Elementary School,0.020563974553702586,Madrona Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3937,3937,8/4/2014,3,2.25,1610,8296,2.0,1610,0.0,1978,0.0,98115,47.7,-122.297,1610,8288,POINT (-122.297 47.7),0.03789503963751949,Seattle Police North Precinct,0.025051103386674708,Kindred Hospital Seattle - Northgate,0.008357243307604234,Nathan Hale High School,0.019625992889678995,Lake City Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20540,20540,6/17/2014,2,2.5,1260,1347,3.0,1260,0.0,2005,0.0,98103,47.6994,-122.341,1260,1356,POINT (-122.341 47.6994),0.007154251284767488,Seattle Police North Precinct,0.005562117559778375,Blood Bank-Northend,0.004326267952215824,Robert Eagle Staff Middle School,0.02565956822786508,Phinney Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
19040,19040,5/12/2014,4,2.25,3070,16028,1.0,1870,1200.0,1976,0.0,98040,47.5271,-122.228,3070,19822,POINT (-122.228 47.5271),0.038554162634879485,West Hill Storefront,0.04735132320639723,HealthPoint Renton,0.0053999858413328215,Lakeridge Elementary School-Mercer Island,0.05144826829053815,Renton Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3645,3645,4/23/2015,4,2.5,2410,9886,1.0,1990,420.0,1975,0.0,98040,47.5351,-122.223,2530,10658,POINT (-122.223 47.5351),0.04428723686342912,Mercer Island Police Station,0.05411033961088644,HealthPoint Renton,0.005920560406762783,Islander Middle School,0.04807712392679162,Mercer Island Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21354,21354,10/27/2014,3,3.25,1290,1153,3.0,1290,0.0,2008,0.0,98103,47.6904,-122.346,1290,1200,POINT (-122.346 47.6904),0.016823593414604543,Seattle Police North Precinct,0.014917662519714896,Blood Bank-Northend,0.00545884060270111,Daniel Bagley Elementary School,0.015406194635603929,Phinney Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14572,14572,4/3/2015,2,1.5,1180,834,3.0,1180,0.0,2009,0.0,98133,47.7074,-122.356,1180,1207,POINT (-122.356 47.7074),0.021683257785712614,Seattle Police North Precinct,0.014026235173681416,Blood Bank-Northend,0.005322215066839909,Viewlands Elementary School,0.02951843419718178,Phinney Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
18159,18159,8/11/2014,3,1.0,1660,5100,1.0,1260,400.0,1957,0.0,98136,47.5323,-122.383,1230,5100,POINT (-122.383 47.5323),0.021406765955877503,Seattle Police Southwest Precinct,0.01687117811988094,Navos Mental Health Solutions,0.007747884987695703,Northwest Montessori - West Seattle,0.0292308895314415,West Seattle Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11384,11384,7/9/2014,3,2.5,1460,3044,2.0,1460,0.0,2000,0.0,98108,47.544,-122.296,1490,3044,POINT (-122.296 47.544),0.00600726639045481,Seattle Police South Precinct,0.019282829735116816,Kaiser Permanente - Rainier,0.0064741544842099145,Van Asselt Elementary School,0.01817672448876315,Columbia City Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3657,3657,9/4/2014,1,1.0,850,6567,1.0,850,0.0,1940,0.0,98010,47.327,-122.039,2160,9794,POINT (-122.039 47.327),0.04057005359924453,Black Diamond Police Department,0.034593666157710416,Valley Medical Lake Sawyer Primary Care,0.0036838851196970297,Sawyer Woods Elementary School,0.04795213861123607,Maple Valley Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11847,11847,11/21/2014,2,1.0,1110,3943,1.0,740,370.0,1916,0.0,98109,47.6436,-122.352,1590,4311,POINT (-122.352 47.6436),0.014511567632618497,Seattle Police Harbor Patrol Office,0.0071773805774002185,Swedish Clinic Queen Anne,0.001614645992011266,Seattle Country Day School,0.008525779932014255,Queen Anne Farmers Market,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8427,8427,4/24/2015,3,1.0,1790,6120,1.0,1790,0.0,1937,1964.0,98146,47.508,-122.337,830,6120,POINT (-122.337 47.508),0.010943065158166648,Greenbridge Storefront,0.011377935942180327,HealthPoint Evergreen Campus,0.008879106921306753,White Center Heights Elementary School,0.04135855475414482,Burien Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8370,8370,8/6/2014,2,1.0,800,5080,1.0,800,0.0,1938,0.0,98115,47.6978,-122.314,1560,5110,POINT (-122.314 47.6978),0.021406516102996168,Seattle Police North Precinct,0.010257660278807585,Kaiser Permanente - Northgate,0.005345963674622525,The Perkins School,0.027044061101794987,Lake City Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10555,10555,4/17/2015,3,2.5,1480,3851,2.0,1480,0.0,1998,0.0,98072,47.7732,-122.163,1650,4716,POINT (-122.163 47.7732),0.020308725897252296,Woodinville Police Department,0.018281383779346853,Kaiser Permanente - Northshore,0.0022629468337610915,Woodinville High School,0.01947425411767496,Woodinville Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14991,14991,10/16/2014,4,2.25,1920,8259,2.0,1920,0.0,1979,0.0,98027,47.5616,-122.088,2030,8910,POINT (-122.088 47.5616),0.051770315405705626,WSP District 2 Headquarters and Communications,0.03737832971498376,UW Clinic Issaquah,0.015414126518868213,Sunset Elementary School,0.04009805133742568,Issaquah Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
19188,19188,9/22/2014,3,2.0,2660,5000,1.5,1940,720.0,1910,0.0,98116,47.5829,-122.382,2270,5000,POINT (-122.382 47.5829),0.05111424691748459,Seattle Police Southwest Precinct,0.01088275330815576,Swedish West Seattle Primary Care,0.005834463262095313,Lafayette Elementary School,0.02261074488555977,West Seattle Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2287,2287,8/22/2014,3,1.75,1780,9689,1.0,1130,650.0,1976,0.0,98072,47.7628,-122.163,1660,9786,POINT (-122.163 47.7628),0.009923962191153107,Woodinville Police Department,0.0126701669797538,UW Clinic Woodinville,0.0069140083131586025,Woodin Elementary School,0.010138692664103648,Woodinville Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1273,1273,11/3/2014,2,2.0,920,1201,2.0,800,120.0,2009,0.0,98144,47.5926,-122.295,1150,1161,POINT (-122.295 47.5926),0.027966188698221747,Metro Transit Police Unit,0.009655774731391365,Center Park Council,0.005116270200584261,Thurgood Marshall Elementary School,0.019524192768228057,Madrona Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7552,7552,5/28/2014,3,2.5,1720,4006,2.0,1720,0.0,1994,0.0,98029,47.569,-122.007,1780,3974,POINT (-122.007 47.569),0.04396681024258416,Sammamish Police Department,0.032900589284527534,Swedish Pine Lake Primary Care,0.008921591276029579,Challenger Elementary School,0.04654020259057877,Issaquah Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12234,12234,4/30/2015,2,1.75,1440,6265,1.0,1440,0.0,2005,0.0,98053,47.7028,-122.013,1810,5209,POINT (-122.013 47.7028),0.046090125598017145,Duvall Police Department,0.11284097301775985,HealthPoint Redmond,0.019038230356162963,Ella Baker Elementary School,0.04905062904703187,Duvall Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14635,14635,5/22/2014,4,2.0,980,10640,1.0,980,0.0,1978,0.0,98045,47.4462,-121.773,1230,9750,POINT (-121.773 47.4462),0.13073136283741113,Snoqualmie Police Department,0.13040468030445296,Snoqualmie Valley Hospital,0.034546426838085516,Opstad Elementary School,0.045257143404995766,North Bend Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21254,21254,4/17/2015,3,2.25,1580,920,3.0,1580,0.0,2015,0.0,98106,47.5578,-122.363,1250,1150,POINT (-122.363 47.5578),0.021923512028482736,Seattle Police Southwest Precinct,0.02382553629762069,Highline West Seattle Mental Health Center,0.007043547756930589,Pathfinder K-8 School,0.02521734057797488,West Seattle Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14241,14241,3/5/2015,4,3.75,4150,17424,1.0,3130,1020.0,1963,2000.0,98039,47.639,-122.236,3930,21420,POINT (-122.236 47.639),0.023845212066951817,Medina Police Department,0.04859831958603603,Blood Bank-Bellevue,0.0030553187595964825,Bellevue Christian Three Points School,0.03622202682860053,Bellevue Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15214,15214,3/20/2015,3,1.75,1650,7276,1.5,1150,500.0,1928,0.0,98117,47.6989,-122.399,2300,8088,POINT (-122.399 47.6989),0.06434566884138075,Seattle Police North Precinct,0.033071186186560415,Swedish Clinic Ballard,0.01256469409923807,North Beach Elementary School,0.03604489931230268,Ballard Farmers Market,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15552,15552,7/14/2014,3,2.75,3010,12432,1.0,1890,1120.0,1970,0.0,98052,47.6392,-122.108,2500,12432,POINT (-122.108 47.6392),0.02963812763832617,Crossroads Police Substation,0.040210937687765236,Kaiser Permanente - Redmond at Riverpark,0.0067349961375595,John James Audubon Elementary School,0.02949582890140605,Crossroads Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10792,10792,8/25/2014,4,1.5,3120,7680,1.0,1660,1460.0,1956,0.0,98199,47.646,-122.39,2900,7680,POINT (-122.39 47.646),0.05236097411351447,Seattle Police Harbor Patrol Office,0.011032059596170141,Swedish Clinic Magnolia,0.009405564502590936,Our Lady of Fatima Parish School,0.011874556469094454,Magnolia Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5990,5990,10/9/2014,2,1.0,920,43560,1.0,920,0.0,1923,0.0,98024,47.5245,-121.931,1530,11875,POINT (-121.931 47.5245),0.055359335723129344,Snoqualmie Police Department,0.04722039408172722,Snoqualmie Valley Hospital,0.030287105467625537,Echo Glen Childrens Center,0.1213120371573294,Issaquah Farmers Market,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11721,11721,3/20/2015,2,1.0,720,4125,1.0,720,0.0,1943,0.0,98106,47.5245,-122.354,1000,6100,POINT (-122.354 47.5245),0.007594633611677856,White Center Storefront,0.015610830411103291,Navos Mental Health Solutions,0.005598179259518473,Highland Park Elementary School,0.0499559111403543,West Seattle Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17480,17480,11/10/2014,4,3.0,3060,50002,1.0,2460,600.0,1957,0.0,98008,47.6205,-122.096,2740,16181,POINT (-122.096 47.6205),0.03588150455288193,Crossroads Police Substation,0.06242885557445664,Kaiser Permanente - Redmond at Riverpark,0.007326408450115208,Bennett Elementary School,0.03452068491193979,Crossroads Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5636,5636,8/27/2014,3,1.5,1060,9225,1.0,1060,0.0,1955,0.0,98003,47.3217,-122.318,1270,9375,POINT (-122.318 47.3217),0.019691585088595816,Federal Way Police Department,0.015595844223972184,Kaiser Permanente - Federal Way,0.005988330297781897,Federal Way Memorial Field,0.009364087457282313,Federal Way Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17708,17708,7/28/2014,3,2.0,1520,7131,1.0,1520,0.0,1993,0.0,98023,47.3061,-122.361,1890,7379,POINT (-122.361 47.3061),0.03450261843415468,Federal Way Police Department,0.030433544339876724,Kaiser Permanente - Federal Way,0.006707876650793389,Olympic View Elementary School-Federal Way,0.053344861423281736,Federal Way Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
13802,13802,5/30/2014,2,1.5,1220,3568,1.5,1220,0.0,1976,0.0,98198,47.3804,-122.318,1180,3678,POINT (-122.318 47.3804),0.02502559271797765,Des Moines Police Department,0.019273248590551684,HealthPoint Midway,0.012232295643659949,Parkside Elementary School,0.01959180033560933,Des Moines Waterfront Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
18496,18496,7/31/2014,4,2.75,3190,14904,1.0,1940,1250.0,1949,1992.0,98004,47.6178,-122.214,2600,11195,POINT (-122.214 47.6178),0.014030041229950744,Clyde Hill Police Department,0.02270462087480916,Blood Bank-Bellevue,0.00660564124629527,Sacred Heart School,0.014818661648398146,Bellevue Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20788,20788,2/5/2015,5,3.5,2880,5000,2.0,2260,620.0,2012,0.0,98038,47.3455,-122.023,2590,4800,POINT (-122.023 47.3455),0.041719456922671413,Black Diamond Police Department,0.03456865404594305,Valley Medical Lake Sawyer Primary Care,0.006632020049714861,Glacier Park Elementary School,0.029443635480563075,Maple Valley Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
17497,17497,7/7/2014,4,2.0,2530,5650,1.5,1910,620.0,1910,0.0,98116,47.5778,-122.382,1310,5750,POINT (-122.382 47.5778),0.04646846968129925,Seattle Police Southwest Precinct,0.006561284901134206,Swedish West Seattle Primary Care,0.0033731438695500625,West Seattle High School,0.017745303413615666,West Seattle Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17788,17788,9/5/2014,4,1.75,1520,9600,1.0,1000,520.0,1955,0.0,98006,47.5763,-122.154,1510,9000,POINT (-122.154 47.5763),0.01863835270936244,Factoria Police Substation,0.007289855990356269,Kaiser Permanente - Factoria,0.005136907996433725,Tyee Middle School,0.049741168600332834,Crossroads Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6126,6126,12/24/2014,3,3.0,2090,7440,1.5,1290,800.0,1922,0.0,98103,47.6891,-122.331,1570,4960,POINT (-122.331 47.6891),0.014344024704195685,Seattle Police North Precinct,0.013803768752260769,Kaiser Permanente - Northgate,0.0045128878333151965,Bishop Blanchet High School,0.025320405348825167,Wallingford Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8195,8195,10/29/2014,5,3.5,2960,12527,2.0,1940,1020.0,1986,0.0,98023,47.3134,-122.35,2210,10952,POINT (-122.35 47.3134),0.02526346586545502,Federal Way Police Department,0.018361651024529985,Kaiser Permanente - Federal Way,0.003913985699707019,Silver Lake Elementary School,0.041184708562784535,Federal Way Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20282,20282,3/5/2015,3,2.5,2099,4275,2.0,2099,0.0,2010,0.0,98002,47.3521,-122.211,2099,4275,POINT (-122.211 47.3521),0.02477812421916254,Corrections Facility (Jail),0.018800900364288525,Kaiser Permanente - Kent,0.015293537725858947,Meadow Ridge Elementary School,0.0306331194915249,Kent East Hill Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16195,16195,7/8/2014,3,1.75,1660,9673,1.0,1130,530.0,1976,0.0,98072,47.7628,-122.162,1260,9681,POINT (-122.162 47.7628),0.009896917104332156,Woodinville Police Department,0.011871287385781505,UW Clinic Woodinville,0.007603882453884037,Woodin Elementary School,0.009569415599172891,Woodinville Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20960,20960,3/19/2015,3,2.5,1580,1321,2.0,1080,500.0,2014,0.0,98107,47.6688,-122.402,1530,1357,POINT (-122.402 47.6688),0.06838291755796602,Seattle Police Harbor Patrol Office,0.016779250662653396,Swedish Clinic Ballard,0.010941242888925002,Adams Elementary School,0.01912383039910032,Ballard Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7082,7082,4/7/2015,3,1.0,1270,7500,1.0,1270,0.0,1953,0.0,98146,47.4921,-122.339,1340,3000,POINT (-122.339 47.4921),0.022987741892185328,Burien Police Department,0.010464872176552694,HealthPoint Evergreen Campus,0.004972450035642053,New Start High School,0.025385267463876118,Burien Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1581,1581,4/30/2015,4,2.0,2590,7220,2.0,2590,0.0,1930,0.0,98199,47.647,-122.41,2530,6380,POINT (-122.41 47.647),0.07237189595627706,Seattle Police Harbor Patrol Office,0.012557253701432841,Swedish Clinic Magnolia,0.010490146949782831,Catharine Blaine K-8 School,0.012439712361544949,Magnolia Farmers Market,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19836,19836,5/22/2014,4,3.5,3150,6202,2.0,3150,0.0,2005,0.0,98042,47.3993,-122.162,2950,5940,POINT (-122.162 47.3993),0.03076343423423006,Police-Fire Training Center,0.044510011046423784,Valley Medical Kent Primary Care,0.004203070454870558,Sunrise Elementary School-Kent,0.043784762940443485,Kent East Hill Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2579,2579,5/5/2015,2,1.0,1140,3990,1.0,1140,0.0,1924,0.0,98103,47.6554,-122.333,1800,5700,POINT (-122.333 47.6554),0.010760348303967066,Seattle Police Harbor Patrol Office,0.01501795674211306,UW Medical Center Roosevelt,0.005429567443760092,Alexander Hamilton International Middle School,0.00891833897275377,Wallingford Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19947,19947,9/2/2014,4,3.5,3290,8059,2.0,3290,0.0,2012,0.0,98029,47.5573,-122.02,3290,10758,POINT (-122.02 47.5573),0.03046666172425505,Issaquah Police Department,0.02128426727700811,Swedish Medical Center Issaquah,0.009605462579089648,Pacific Cascade Middle School,0.030409764089130136,Issaquah Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4132,4132,1/16/2015,3,2.5,3110,11727,2.0,3110,0.0,2002,0.0,98065,47.5445,-121.871,4240,13353,POINT (-121.871 47.5445),0.018033899843992254,Snoqualmie Police Department,0.035177765078344095,Snoqualmie Valley Hospital,0.01293669564390904,Cascade View Elementary School-Snoqualmie,0.10261025345085176,North Bend Farmers Market,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20948,20948,8/29/2014,4,2.75,2790,6685,2.0,2790,0.0,2014,0.0,98045,47.4838,-121.773,2790,6444,POINT (-121.773 47.4838),0.11145199009844896,Snoqualmie Police Department,0.11593925259392615,Snoqualmie Valley Hospital,0.007032292396597883,Opstad Elementary School,0.012673803516497531,North Bend Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
16187,16187,2/24/2015,2,1.0,720,7500,1.0,720,0.0,1925,0.0,98136,47.5185,-122.392,1390,5000,POINT (-122.392 47.5185),0.03477047075953472,Seattle Police Southwest Precinct,0.030168409061534507,Navos Mental Health Solutions,0.01688753805991389,Arbor Heights Elementary School,0.042787336836060084,West Seattle Farmers Market,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3164,3164,10/10/2014,2,1.0,1160,17635,1.0,1160,0.0,1945,0.0,98178,47.5117,-122.248,1510,13122,POINT (-122.248 47.5117),0.023078841480020058,West Hill Storefront,0.04475167203442006,HealthPoint Renton,0.011083656226755438,Emerson Elementary School,0.05115717020981517,Tukwila Village Farmers Market,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1246,1246,11/13/2014,2,1.75,1510,6852,1.0,1510,0.0,2005,0.0,98053,47.7073,-122.012,1510,5912,POINT (-122.012 47.7073),0.04187379825795711,Duvall Police Department,0.11482868259466847,HealthPoint Redmond,0.0234580883400054,Ella Baker Elementary School,0.044738323551266015,Duvall Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
214,214,5/27/2014,4,2.75,1720,6270,2.0,1720,0.0,1978,0.0,98118,47.5458,-122.268,2130,8700,POINT (-122.268 47.5458),0.02640133567495434,Seattle Police South Precinct,0.01438276987352862,Kaiser Permanente - Rainier,0.0005498983851827149,Graham Hill Elementary School,0.02229437928030145,Columbia City Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10456,10456,5/6/2015,4,2.5,2640,7883,2.0,2640,0.0,1990,0.0,98092,47.3124,-122.188,2150,7683,POINT (-122.188 47.3124),0.042369036039909234,Auburn Police Department,0.034694887334269474,HealthPoint Auburn North,0.012335116883784877,Green River College,0.032814901649229886,Auburn International Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
18697,18697,5/28/2014,3,2.5,1680,11193,2.0,1680,0.0,1984,0.0,98058,47.4482,-122.125,2080,8084,POINT (-122.125 47.4482),0.027219970098964104,Fairwood Storefront,0.024527668300277656,Valley Medical Fairwood Primary Care,0.00826715952122419,Ridgewood Elementary School,0.08877594624634581,Renton Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
